team1Name,team2Name,week,day,start,end,season,league,location
Team 3,Team 6,13,7,17.0,19.0,2024,League 1,Venue 1 Field #1
Team 4,Team 5,13,7,17.0,19.0,2024,League 1,Venue 1 Field #2
Team 4,Team 6,13,6,17.0,19.0,2024,League 1,Venue 1 Field #2
Team 9,Team 10,13,1,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 9,Team 11,13,2,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 9,Team 12,13,3,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 9,Team 13,13,4,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 9,Team 14,13,5,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 9,Team 15,13,6,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 9,Team 16,13,7,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 10,Team 11,13,3,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 10,Team 12,13,2,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 10,Team 13,13,5,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 10,Team 14,13,4,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 10,Team 15,13,7,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 10,Team 16,13,6,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 11,Team 12,13,1,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 11,Team 13,14,1,17.0,19.0,2024,League 2,Venue 1 Field #1
Team 11,Team 14,14,2,17.0,19.0,2024,League 2,Venue 1 Field #1
Team 11,Team 15,14,3,17.0,19.0,2024,League 2,Venue 1 Field #1
Team 11,Team 16,14,4,17.0,19.0,2024,League 2,Venue 1 Field #1
Team 12,Team 13,14,2,17.0,19.0,2024,League 2,Venue 1 Field #2
Team 12,Team 14,14,1,17.0,19.0,2024,League 2,Venue 1 Field #2
Team 12,Team 15,14,4,17.0,19.0,2024,League 2,Venue 1 Field #2
Team 12,Team 16,14,3,17.0,19.0,2024,League 2,Venue 1 Field #2
Team 13,Team 14,14,3,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 13,Team 15,14,5,17.0,19.0,2024,League 2,Venue 1 Field #1
Team 13,Team 16,14,6,17.0,19.0,2024,League 2,Venue 1 Field #1
Team 14,Team 15,14,6,17.0,19.0,2024,League 2,Venue 1 Field #2
Team 14,Team 16,14,5,17.0,19.0,2024,League 2,Venue 1 Field #2
Team 15,Team 16,14,1,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 9,Team 10,14,1,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 9,Team 11,14,5,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 9,Team 12,14,6,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 9,Team 13,14,4,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 9,Team 14,14,7,17.0,19.0,2024,League 2,Venue 1 Field #1
Team 10,Team 11,14,6,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 10,Team 12,14,5,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 10,Team 13,14,7,17.0,19.0,2024,League 2,Venue 1 Field #2
Team 10,Team 14,14,4,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 11,Team 12,14,7,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 11,Team 13,15,1,17.0,19.0,2024,League 2,Venue 1 Field #1
Team 11,Team 14,15,2,17.0,19.0,2024,League 2,Venue 1 Field #1
Team 12,Team 13,15,2,17.0,19.0,2024,League 2,Venue 1 Field #2
Team 12,Team 14,15,1,17.0,19.0,2024,League 2,Venue 1 Field #2
Team 17,Team 18,14,2,17.0,19.0,2024,League 3,Venue 1 Field #3
Team 17,Team 19,14,3,17.0,19.0,2024,League 3,Venue 1 Field #4
Team 17,Team 20,14,7,17.0,19.0,2024,League 3,Venue 1 Field #4
Team 17,Team 21,15,1,17.0,19.0,2024,League 3,Venue 1 Field #3
Team 17,Team 22,15,2,17.0,19.0,2024,League 3,Venue 1 Field #3
Team 17,Team 23,15,3,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 17,Team 24,15,4,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 18,Team 19,15,1,17.0,19.0,2024,League 3,Venue 1 Field #4
Team 18,Team 20,15,2,17.0,19.0,2024,League 3,Venue 1 Field #4
Team 18,Team 21,15,3,17.0,19.0,2024,League 3,Venue 1 Field #2
Team 18,Team 22,15,4,17.0,19.0,2024,League 3,Venue 1 Field #2
Team 18,Team 23,15,5,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 18,Team 24,15,6,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 19,Team 20,14,2,17.0,19.0,2024,League 3,Venue 1 Field #4
Team 19,Team 21,15,4,17.0,19.0,2024,League 3,Venue 1 Field #3
Team 19,Team 22,15,3,17.0,19.0,2024,League 3,Venue 1 Field #3
Team 19,Team 23,15,6,17.0,19.0,2024,League 3,Venue 1 Field #2
Team 19,Team 24,15,5,17.0,19.0,2024,League 3,Venue 1 Field #2
Team 20,Team 21,15,5,17.0,19.0,2024,League 3,Venue 1 Field #3
Team 20,Team 22,15,6,17.0,19.0,2024,League 3,Venue 1 Field #3
Team 20,Team 23,15,4,17.0,19.0,2024,League 3,Venue 1 Field #4
Team 20,Team 24,15,3,17.0,19.0,2024,League 3,Venue 1 Field #4
Team 21,Team 22,15,7,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 21,Team 23,16,1,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 21,Team 24,16,2,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 22,Team 23,16,2,17.0,19.0,2024,League 3,Venue 1 Field #2
Team 22,Team 24,16,1,17.0,19.0,2024,League 3,Venue 1 Field #2
Team 23,Team 24,15,7,17.0,19.0,2024,League 3,Venue 1 Field #2
Team 17,Team 18,15,7,17.0,19.0,2024,League 3,Venue 1 Field #3
Team 17,Team 19,16,1,17.0,19.0,2024,League 3,Venue 1 Field #3
Team 17,Team 20,16,2,17.0,19.0,2024,League 3,Venue 1 Field #3
Team 17,Team 21,15,6,17.0,19.0,2024,League 3,Venue 1 Field #4
Team 17,Team 22,15,5,17.0,19.0,2024,League 3,Venue 1 Field #4
Team 18,Team 19,16,2,17.0,19.0,2024,League 3,Venue 1 Field #4
Team 18,Team 20,16,1,17.0,19.0,2024,League 3,Venue 1 Field #4
Team 18,Team 21,16,3,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 18,Team 22,16,4,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 19,Team 20,15,7,17.0,19.0,2024,League 3,Venue 1 Field #4
Team 19,Team 21,16,4,17.0,19.0,2024,League 3,Venue 1 Field #2
Team 19,Team 22,16,3,17.0,19.0,2024,League 3,Venue 1 Field #2
Team 20,Team 21,16,5,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 20,Team 22,16,6,17.0,19.0,2024,League 3,Venue 1 Field #1
